Ngay,LoaiVang,GiaMua,GiaBan,KhoiLuongGiaoDich,TyGiaUSD,DiaDiem
2024-02-29,DOJI,74157133.0,74794217.0,422.0,23063.0,DN
2024-05-20,PNJ,74138846.0,74675529.0,477.0,22537.0,HCM
2024-02-11,DOJI,73670123.0,75015161.0,426.0,22765.0,HCM
2024-03-26,BTMC,75480826.0,76790004.0,456.0,22942.0,HN
2024-05-21,DOJI,74891013.0,75547890.0,81.0,23110.0,HCM
2024-05-29,DOJI,73736320.0,74977504.0,298.0,22690.0,HCM
2024-06-09,PNJ,72648725.0,73639940.0,286.0,23033.0,HCM
2024-06-05,PNJ,74820220.0,75676647.0,150.0,23425.0,DN
2024-05-07,SJC,76342574.0,77530906.0,97.0,22932.0,DN
2024-02-12,BTMC,75915612.0,77414586.0,359.0,23384.0,HN
2024-05-07,DOJI,72836413.0,73480301.0,220.0,23036.0,DN
2024-03-09,PNJ,74179161.0,75340063.0,438.0,22564.0,HCM
2024-03-17,BTMC,72188490.0,73096178.0,139.0,22899.0,HN
2024-03-24,SJC,73578688.0,74234910.0,158.0,23386.0,HN
2024-03-18,DOJI,74519014.0,75468844.0,468.0,23140.0,HCM
2024-02-20,PNJ,72768512.0,74213440.0,282.0,23472.0,HCM
2024-06-07,PNJ,75328728.0,75838796.0,238.0,22914.0,DN
2024-05-01,BTMC,74818907.0,75363723.0,92.0,22876.0,HCM
2024-02-03,PNJ,75378604.0,76313769.0,264.0,22906.799909255897,HCM
2024-02-09,DOJI,76537973.0,77143396.0,247.0,22699.0,HN
2024-03-07,DOJI,74057100.0,75286730.0,383.0,23031.0,HN
2024-01-29,PNJ,76182235.0,77468902.0,483.0,22833.0,HN
2024-01-12,DOJI,76303157.0,77735999.0,493.0,23112.0,HN
2024-01-17,SJC,76225187.0,77135182.0,494.0,22732.0,HN
2024-04-05,BTMC,73236530.0,74462283.0,390.0,23441.0,HCM
2024-04-08,SJC,76974022.0,78182792.0,97.0,23010.0,HN
2024-05-15,DOJI,75756102.0,77033577.0,242.0,23154.0,HCM
2024-05-13,SJC,73946405.0,74829270.0,307.0,22763.0,HN
2024-01-14,DOJI,74441249.0,75591668.0,272.0,23405.0,DN
2024-04-22,PNJ,74817614.0,76147044.0,376.0,22653.0,DN
2024-05-23,PNJ,73267442.0,74364037.0,192.0,22700.0,DN
2024-06-25,DOJI,76350965.0,77513097.0,141.0,22900.0,HCM
2024-01-30,BTMC,73316128.0,73875507.0,280.0,23422.0,HCM
2024-01-28,SJC,73244761.0,74577707.0,222.0,22799.0,HCM
2024-02-21,SJC,74308507.0,75729400.0,133.0,22817.0,DN
2024-05-13,BTMC,74460450.0,75466903.0,215.0,22914.0,HCM
2024-02-17,DOJI,75211603.0,76632200.0,76.0,23206.0,DN
2024-05-18,PNJ,74662301.0,75188917.0,345.0,23083.0,HN
2024-04-30,DOJI,72851707.0,73632540.0,462.0,22951.0,HN
2024-03-26,SJC,74153224.0,74691771.0,173.0,22500.0,HN
2024-02-28,BTMC,73317191.0,73983894.0,272.0,22953.0,HN
2024-01-03,PNJ,73572876.0,74540157.0,416.0,22552.0,HCM
2024-06-04,DOJI,73787626.0,74443704.0,288.0,22803.0,HN
2024-06-06,BTMC,74072723.0,75311314.0,437.0,22549.0,HCM
2024-05-10,BTMC,75715929.0,77126044.0,294.0,22969.0,HN
2024-06-09,SJC,75948476.0,77305317.0,493.0,22797.0,HCM
2024-04-05,BTMC,74703742.0,76183689.0,70.0,22799.0,DN
2024-05-03,SJC,75572582.0,76307446.0,493.0,23295.0,DN
2024-04-19,PNJ,74529144.0,75879337.0,68.0,23482.0,DN
2024-04-28,PNJ,72654692.0,73417723.0,108.0,22532.0,HN
2024-01-29,DOJI,72937023.0,73524411.0,377.0,23278.0,HCM
2024-06-17,BTMC,72610724.0,73321172.0,88.0,22803.0,HN
2024-02-19,DOJI,73578513.0,74236174.0,369.0,22837.0,HN
2024-05-09,BTMC,73849691.0,75005721.0,173.0,22981.0,HCM
2024-05-26,BTMC,72277785.0,73119463.0,211.0,23482.0,DN
2024-02-07,SJC,73716756.0,74267982.0,362.0,22786.0,DN
2024-01-03,BTMC,74577906.0,75379554.0,441.0,22906.799909255897,HCM
2024-06-20,DOJI,74443906.0,75514612.0,315.0,22847.0,HN
2024-06-27,DOJI,74993654.0,76414490.0,325.0,22578.0,DN
2024-06-27,BTMC,75942033.0,77179935.0,307.0,23104.0,HN
2024-04-12,DOJI,73962126.0,74946272.0,190.0,22582.0,DN
2024-01-20,PNJ,75502740.0,76163515.0,171.0,22847.0,DN
2024-06-09,DOJI,73485338.0,74072930.0,385.0,22661.0,HN
2024-02-14,DOJI,73456951.0,73968254.0,403.0,22539.0,DN
2024-01-26,BTMC,75620393.0,76483313.0,150.0,23017.0,HCM
2024-02-14,DOJI,75423836.0,76007918.0,235.0,22822.0,HCM
2024-05-17,DOJI,75421158.0,76311610.0,168.0,22767.0,HCM
2024-01-25,PNJ,74787623.0,76201655.0,404.0,22752.0,HCM
2024-01-05,SJC,73874371.0,74785728.0,456.0,22730.0,HN
2024-03-14,SJC,76125460.0,77268994.0,485.0,22782.0,HCM
2024-03-10,BTMC,75983559.0,77162391.0,128.0,23412.0,HCM
2024-05-27,DOJI,74881742.0,75407643.0,74.0,22906.799909255897,DN
2024-02-27,PNJ,75157499.0,76120284.0,241.0,23465.0,HCM
2024-05-07,BTMC,73471867.0,74898730.0,74.0,23321.0,DN
2024-03-19,DOJI,75200081.0,76505194.0,412.0,22940.0,HCM
2024-03-17,SJC,76287058.0,76844833.0,222.0,23239.0,HCM
2024-04-11,BTMC,72269160.0,73241939.0,98.0,23090.0,DN
2024-03-06,PNJ,72587468.0,73122062.0,207.0,22715.0,HN
2024-01-22,BTMC,72860395.0,73991567.0,271.0,23262.0,HN
2024-01-07,BTMC,74182048.0,75159143.0,177.0,23050.0,HCM
2024-01-27,BTMC,74859653.0,76277274.0,418.0,23105.0,HCM
2024-05-30,BTMC,73923217.0,74760500.0,322.0,22748.0,HCM
2024-02-15,BTMC,74617703.0,75280741.0,403.0,23199.0,DN
2024-06-13,PNJ,74120179.0,75359103.0,325.0,22572.0,DN
2024-03-13,DOJI,74347261.0,75234993.0,175.0,23403.0,HCM
2024-03-23,BTMC,74029450.0,74872279.0,424.0,22515.0,DN
2024-02-27,SJC,75930639.0,77198268.0,102.0,22803.0,DN
2024-02-28,PNJ,73380112.0,74238802.0,477.0,22601.0,DN
2024-02-10,DOJI,72934055.0,73924512.0,232.0,23482.0,DN
2024-03-10,BTMC,72748321.0,73757000.0,492.0,23225.0,HN
2024-01-23,SJC,76748603.0,77255552.0,355.0,22906.799909255897,DN
2024-05-21,PNJ,73630548.0,74468177.0,461.0,23142.0,HN
2024-06-16,SJC,74015197.0,72351724.0,142.0,23184.0,DN
2024-05-23,BTMC,5000000.0,73265709.0,380.0,22597.0,HCM
2024-02-06,BTMC,74420564.0,75405981.0,405.0,22540.0,HCM
2024-06-23,PNJ,75413293.0,76155330.0,94.0,22927.0,HCM
2024-02-12,DOJI,76681185.0,77360537.0,248.0,23063.0,HCM
2024-06-06,DOJI,73191011.0,74119576.0,229.0,23447.0,HN
2024-03-09,BTMC,73831094.0,74622538.0,331.0,23009.0,HCM
2024-01-14,SJC,73355612.0,74310217.0,269.0,22568.0,HCM
2024-01-11,DOJI,75476188.0,76506277.0,296.0,23037.0,HCM
2024-03-29,BTMC,75375875.0,76430958.0,478.0,23078.0,DN
2024-04-30,SJC,73289134.0,74460687.0,463.0,22808.0,HCM
2024-05-18,BTMC,73873233.0,74870832.0,272.0,22882.0,HCM
2024-06-21,DOJI,72891563.0,74143179.0,315.0,22990.0,HN
2024-03-15,SJC,75789247.0,77049356.0,280.0,23230.0,HCM
2024-03-21,DOJI,74990421.0,75749056.0,393.0,23435.0,HN
2024-03-29,SJC,74121268.0,75082064.0,250.0,22944.0,HCM
2024-06-12,DOJI,73879367.0,74666727.0,261.0,23439.0,HCM
2024-05-18,SJC,76398116.0,77310871.0,436.0,23304.0,DN
2024-04-03,BTMC,73351099.0,72620503.0,468.0,22926.0,DN
2024-06-08,SJC,75471321.0,76671591.0,355.0,23407.0,HCM
2024-01-14,PNJ,76002630.0,76987593.0,338.0,22753.0,DN
2024-04-19,DOJI,75389554.0,76701358.0,108.0,22624.0,DN
2024-01-04,SJC,76521441.0,77860129.0,97.0,23002.0,DN
2024-04-23,SJC,73998082.0,74851728.0,329.0,22782.0,HCM
2024-05-08,DOJI,76250087.0,77297560.0,484.0,22883.0,HCM
2024-01-12,SJC,74532875.0,75645085.0,192.0,22591.0,HN
2024-06-19,SJC,76669941.0,77784614.0,308.0,22634.0,DN
2024-02-18,PNJ,76061963.0,76842746.0,76.0,23083.0,DN
2024-02-20,PNJ,72522431.0,73346256.0,402.0,22501.0,HN
2024-05-07,SJC,73484273.0,74669682.0,190.0,23257.0,HN
2024-03-11,PNJ,76075168.0,76845100.0,484.0,22906.799909255897,HN
2024-02-02,BTMC,74601623.0,75431293.0,229.0,23209.0,HN
2024-06-17,BTMC,75281837.0,75810470.0,481.0,22538.0,HCM
2024-04-02,PNJ,73184029.0,73778504.0,468.0,22734.0,DN
2024-06-05,BTMC,72069518.0,72745873.0,480.0,23441.0,HN
2024-03-15,PNJ,75288363.0,76339483.0,63.0,23132.0,DN
2024-06-27,DOJI,76019598.0,74216152.0,426.0,23319.0,HCM
2024-04-27,BTMC,73679328.0,74310512.0,61.0,22625.0,DN
2024-01-18,PNJ,76081292.0,76738796.0,391.0,22999.0,DN
2024-04-21,BTMC,73035891.0,74289385.0,315.0,22814.0,HN
2024-01-16,SJC,73535626.0,74167110.0,425.0,22919.0,HCM
2024-01-19,BTMC,75338442.0,76570341.0,278.0,23175.0,HN
2024-01-10,DOJI,76765988.0,77677915.0,398.0,22996.0,HCM
2024-01-20,DOJI,76575803.0,77763084.0,77.0,23231.0,HCM
2024-02-13,SJC,73968452.0,75066521.0,96.0,23226.0,HCM
2024-01-19,DOJI,73453983.0,74369899.0,366.0,23314.0,HCM
2024-03-22,SJC,75622221.0,76236807.0,430.0,23179.0,DN
2024-02-03,PNJ,76456602.0,77907825.0,260.0,22817.0,DN
2024-05-15,BTMC,75543473.0,76257600.0,466.0,22874.0,DN
2024-06-12,SJC,74118166.0,75008085.0,473.0,23408.0,DN
2024-02-18,DOJI,73043373.0,73891070.0,248.0,22886.0,DN
2024-06-26,SJC,75348991.0,76170386.0,430.0,22843.0,DN
2024-03-17,SJC,76683444.0,77358450.0,405.0,23203.0,HN
2024-02-11,BTMC,74207148.0,75265369.0,425.0,23169.0,HCM
2024-05-15,PNJ,75140728.0,76505984.0,231.0,22957.0,DN
2024-02-21,PNJ,75351274.0,76028509.0,257.0,23399.0,HCM
2024-05-11,SJC,76446584.0,77142207.0,286.0,23454.0,HCM
2024-01-14,BTMC,75693305.0,76565675.0,491.0,23107.0,HN
2024-04-12,DOJI,74247585.0,75243628.0,149.0,23349.0,HCM
2024-04-07,PNJ,76361099.0,76899734.0,357.0,23363.0,HCM
2024-06-21,PNJ,73614100.0,74590252.0,376.0,22514.0,HN
2024-05-13,PNJ,75721131.0,77179893.0,494.0,23298.0,HN
2024-03-14,PNJ,74099908.0,74667168.0,402.0,23195.0,HCM
2024-04-25,PNJ,73284192.0,74220120.0,100.0,23303.0,DN
2024-04-06,DOJI,75404884.0,76054907.0,333.0,23016.0,HCM
2024-04-27,SJC,74410023.0,75152211.0,289.0,23331.0,HCM
2024-03-08,PNJ,75218979.0,76290118.0,152.0,23051.0,DN
2024-06-18,SJC,76217675.0,,341.0,23029.0,HCM
2024-04-19,PNJ,75399033.0,76237398.0,381.0,22638.0,HCM
2024-03-30,DOJI,76172455.0,76746324.0,340.0,22931.0,HCM
2024-02-02,DOJI,73098512.0,74260655.0,476.0,23454.0,HCM
2024-02-19,BTMC,75210016.0,75761211.0,151.0,22906.799909255897,HN
2024-05-21,BTMC,72120062.0,72632162.0,239.0,22807.0,HCM
2024-01-06,SJC,74838756.0,75567332.0,356.0,22733.0,HCM
2024-05-05,PNJ,73972608.0,74496016.0,262.0,23328.0,HN
2024-02-05,SJC,76791316.0,77902529.0,272.0,23322.0,HCM
2024-06-23,DOJI,74625706.0,75956032.0,263.0,23162.0,HN
2024-01-09,SJC,76789137.0,77366642.0,359.0,22662.0,DN
2024-04-26,SJC,73303664.0,73829339.0,417.0,22674.0,DN
2024-06-05,DOJI,74079356.0,75492032.0,334.0,22694.0,DN
2024-02-25,DOJI,73194274.0,73911559.0,294.0,22558.0,HCM
2024-04-27,DOJI,75921526.0,77335384.0,163.0,23283.0,DN
2024-01-31,SJC,999999999.0,74377898.0,54.0,23134.0,DN
2024-06-08,PNJ,72915105.0,74166314.0,329.0,23271.0,DN
2024-05-27,SJC,76426654.0,77267055.0,389.0,22639.0,HN
2024-03-28,BTMC,73375807.0,74298188.0,99.0,22968.0,HCM
2024-06-26,DOJI,76497480.0,77433320.0,91.0,23414.0,DN
